open,high,low,close
98.72564759892192,98.90947100921696,98.54182418862689,98.72564759892192
98.72564759892192,99.52995844789145,99.29074330892543,99.41035087840844
99.41035087840844,99.29649782826813,99.25988340895312,99.27819061861062
99.27819061861062,99.1524930032859,99.08356760381251,99.1180303035492
99.1180303035492,99.72724966036792,99.26044542839729,99.4938475443826
99.4938475443826,100.45551844612501,100.35861026563188,100.40706435587845
100.40706435587845,100.66348250113631,100.61977774939692,100.64163012526662
100.64163012526662,101.40014064591203,100.93823260925247,101.16918662758225
101.16918662758225,100.14958571680327,99.80008811811555,99.97483691745941
99.97483691745941,100.96259245046416,100.69673558697896,100.82966401872156
100.82966401872156,101.71978524786844,101.30954836360972,101.51466680573908
101.51466680573908,102.46330734967708,102.43490967896,102.44910851431854
102.44910851431854,101.802671907713,101.66448327911289,101.73357759341295
101.73357759341295,103.13237507215932,103.12544058573245,103.12890782894588
103.12890782894588,102.83240474025584,102.65610924172054,102.74425699098819
102.74425699098819,102.16106996100324,101.94544961367582,102.05325978733953
102.05325978733953,101.9002900021691,101.6959500243722,101.79812001327065
101.79812001327065,102.86543743049162,102.68623218927897,102.7758348098853
102.7758348098853,102.48981873889944,102.32419630731034,102.4070075231049
102.4070075231049,102.28805120907053,102.25384375187771,102.27094748047412
102.27094748047412,101.3485576977315,101.32224632508523,101.33540201140836
101.33540201140836,99.66242371509382,99.3593630153244,99.51089336520911
99.51089336520911,99.97760416473311,99.79194148940705,99.88477282707008
99.88477282707008,101.56987857268112,101.44552864001002,101.50770360634557
101.50770360634557,102.60444323469727,102.47572005003667,102.54008164236697
102.54008164236697,102.28629292952337,102.0137452938246,102.15001911167398
102.15001911167398,103.08486683799532,103.03001921949414,103.05744302874473
103.05744302874473,103.87855953726891,103.65310590639238,103.76583272183065
103.76583272183065,103.19787081303123,102.9645108418964,103.08119082746381
103.08119082746381,101.91467169826869,101.758021888486,101.83634679337734
101.83634679337734,103.11013800317953,102.81427462499867,102.9622063140891
102.9622063140891,103.17513544420032,103.06554045885687,103.1203379515286
103.1203379515286,102.056141942132,102.05358997002594,102.05486595607897
102.05486595607897,102.91775328644746,102.82045638768167,102.86910483706457
102.86910483706457,105.04364151449752,105.00093078884674,105.02228615167213
105.02228615167213,104.2678572579781,104.14115581340123,104.20450653568966
104.20450653568966,104.73022186807736,104.42896875311664,104.579595310597
104.579595310597,106.14813368906636,106.02801456911561,106.08807412909098
106.08807412909098,106.23046222822762,105.92497215956635,106.07771719389699
106.07771719389699,106.56167763263491,106.31921530486548,106.4404464687502
106.4404464687502,107.23915020403116,107.2248332173841,107.23199171070763
107.23199171070763,107.59768299305178,107.45579571891095,107.52673935598136
107.52673935598136,107.40333082579272,107.15921523113198,107.28127302846235
107.28127302846235,106.31798767202562,106.27314169170359,106.2955646818646
106.2955646818646,106.9239672577827,106.79034817116904,106.85715771447587
106.85715771447587,107.26152231518,107.10500590724953,107.18326411121477
107.18326411121477,107.63043444102183,107.55139799690829,107.59091621896506
107.59091621896506,107.29359814941735,107.12765351033163,107.21062582987449
107.21062582987449,105.29586430271127,104.96870881564033,105.1322865591758
105.1322865591758,106.11633880461966,105.9294473875089,106.02289309606428
106.02289309606428,107.28868900005553,107.21736793129789,107.2530284656767
107.2530284656767,106.83380571246522,106.75755313830214,106.79567942538368
106.79567942538368,106.10041195272102,106.08848093140183,106.09444644206143
106.09444644206143,106.07952095871731,105.7934293891624,105.93647517393985
105.93647517393985,106.37585621913028,106.20008314221833,106.28796968067431
106.28796968067431,105.0662154763244,104.88803222650631,104.97712385141536
104.97712385141536,104.56529979787413,104.5283633304922,104.54683156418317
104.54683156418317,104.90626109331417,104.89633718921236,104.90129914126327
104.90129914126327,106.11836422004465,106.03654272692846,106.07745347348656
106.07745347348656,108.09048881069909,107.69959196371143,107.89504038720526
107.89504038720526,105.8730169668927,105.57859212593574,105.72580454641422
105.72580454641422,106.40894377745492,106.06193984193202,106.23544180969347
106.23544180969347,106.7837669873515,106.34081761374136,106.56229230054643
106.56229230054643,107.01151703355715,107.00391636994458,107.00771670175087
107.00771670175087,107.19863268168544,106.95515115758445,107.07689191963495
107.07689191963495,104.55108890921397,104.3401793379532,104.44563412358359
104.44563412358359,104.1458105381273,104.08786247651052,104.11683650731891
104.11683650731891,102.35417781921058,102.25912072546879,102.30664927233968
102.30664927233968,101.84026825636742,101.71146656218166,101.77586740927454
101.77586740927454,101.4111727476218,101.18885464176338,101.3000136946926
101.3000136946926,100.68790743371252,100.6024083286544,100.64515788118347
100.64515788118347,100.71136521611918,100.63240428244562,100.6718847492824
100.6718847492824,98.18736099598114,98.06718961511255,98.12727530554685
98.12727530554685,97.3391105633262,96.88716855551284,97.11313955941952
97.11313955941952,98.3691428753208,98.12166033924738,98.2454016072841
98.2454016072841,98.39076075781047,98.27482877902442,98.33279476841744
98.33279476841744,97.52878768253213,97.51906124116978,97.52392446185095
97.52392446185095,96.76997206791404,96.71882709308093,96.74439958049749
